0,0,2,1,0,0,13,0,0,5,1,2,0,0,4,5,0,2,0,1,1,0,0,3,0,12,0,0,0,1,0,12,0,22,1,0,0,1,0,22,0,66,12,1,1,0,0,67,0
0,2,5,1,6,0,32,0,0,7,1,8,0,1,7,7,0,8,0,1,11,0,0,9,0,8,0,0,8,5,0,8,0,5,1,0,0,1,0,5,0,79,31,2,10,0,0,80,0
0,2,6,0,7,0,18,0,0,12,1,6,0,0,6,12,0,7,0,1,10,1,0,6,0,25,0,0,9,3,0,25,0,2,1,0,0,1,0,2,0,7,17,1,10,0,0,8,0
0,2,1,0,0,0,12,0,0,2,1,12,0,0,2,2,0,3,0,1,1,0,0,3,0,5,0,0,2,9,0,5,0,5,1,0,0,1,0,5,0,26,11,1,1,0,0,27,0
0,2,2,2,0,0,47,0,0,1,1,4,0,0,5,1,0,1,0,1,2,0,0,3,0,212,0,0,2,1,0,212,0,12,1,0,0,1,0,12,0,27,46,1,2,0,0,28,0
0,0,0,0,0,0,5,0,0,3,1,2,0,0,1,2,0,3,0,1,3,0,0,2,0,5,0,1,0,1,0,5,0,0,1,0,0,1,0,0,0,73,4,2,3,0,0,74,0
0,0,2,0,5,0,2,0,0,10,1,2,0,1,3,10,0,7,0,1,17,0,1,5,0,42,0,1,5,1,0,42,0,12,1,0,0,1,0,12,0,0,1,1,19,0,0,1,0
0,0,9,0,2,0,52,1,0,9,1,2,0,0,9,10,0,9,0,1,9,0,0,8,0,85,0,1,2,1,0,85,0,35,1,0,0,1,0,35,0,80,51,1,10,0,0,81,0
0,0,0,0,0,0,30,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,146,0,0,0,0,0,146,0,81,1,0,0,1,0,81,0,39,29,1,1,0,0,40,0
0,1,11,1,28,0,99,0,0,10,1,3,0,1,13,11,0,9,0,1,14,0,0,10,0,82,0,0,29,1,0,82,0,9,1,0,0,1,0,9,0,9,97,1,16,0,0,10,0
0,0,5,0,5,0,10,0,0,15,1,4,0,0,6,15,0,6,0,1,15,0,0,7,0,52,0,0,5,3,0,52,0,1,1,0,0,1,0,1,0,72,9,1,14,1,0,73,0
0,0,1,0,0,0,24,0,0,2,1,1,0,0,2,2,0,1,0,1,4,0,0,1,0,30,0,0,0,0,0,30,0,22,1,0,0,1,0,22,0,39,23,1,4,0,0,40,0
0,0,0,0,4,0,4,0,0,26,1,1,0,3,2,25,0,12,0,1,34,0,1,10,0,20,0,1,4,0,0,20,0,13,1,0,0,1,0,13,0,33,2,4,36,0,0,34,0
0,0,3,0,1,0,40,0,0,5,1,1,0,0,4,4,0,3,0,1,3,0,0,3,0,10,0,0,1,0,0,10,0,46,1,0,0,1,0,46,0,21,39,2,2,0,0,22,0
0,1,6,1,3,0,39,0,0,6,1,6,0,0,8,6,0,5,0,1,7,0,0,6,0,102,0,0,4,4,0,102,0,11,1,0,0,1,0,11,0,21,38,1,7,0,0,22,0
0,2,11,0,1,0,63,0,0,5,2,8,0,1,13,8,0,7,0,1,9,0,0,8,0,167,0,0,3,5,0,167,0,16,1,0,0,1,0,16,0,38,61,1,11,0,0,39,0
0,4,0,0,0,0,17,0,0,1,1,8,0,0,1,0,0,2,0,1,0,0,1,1,0,107,0,0,4,3,0,107,0,13,1,0,0,1,0,13,0,10,16,1,0,0,0,11,0
0,3,7,0,2,0,95,0,0,16,1,6,0,2,8,16,0,9,0,1,25,0,1,8,0,30,0,0,5,2,0,30,0,94,1,0,0,1,0,94,0,5,94,2,26,0,0,6,0
0,0,1,0,0,0,2,0,0,1,1,1,0,0,2,1,0,2,0,1,2,0,0,2,0,27,0,0,0,0,0,27,0,4,1,0,0,1,0,4,0,71,1,1,2,0,0,72,0
0,1,42,5,0,0,399,0,0,4,1,3,0,0,48,4,0,10,0,1,0,0,0,15,0,1,0,0,1,1,0,1,0,15,1,0,0,1,0,15,0,59,398,1,0,0,0,60,0
0,0,1,0,1,0,3,0,0,3,1,1,0,0,1,3,0,2,0,1,1,0,0,2,0,32,0,0,1,0,0,32,0,14,1,0,0,1,0,14,0,45,2,1,1,0,0,46,0
0,2,9,0,0,0,43,0,0,1,1,13,0,0,10,1,0,7,0,1,3,0,0,7,0,7,0,0,2,10,0,7,0,8,1,0,0,1,0,8,0,37,42,1,3,0,0,38,0
0,0,8,0,0,0,83,0,0,6,1,2,0,0,9,6,0,5,0,1,7,0,0,5,0,126,0,0,0,1,0,126,0,18,1,0,0,1,0,18,0,69,82,1,7,0,0,70,0
0,1,2,0,0,0,20,0,0,3,1,5,0,0,3,3,0,5,0,1,6,0,0,5,0,36,0,0,1,3,0,36,0,30,1,0,0,1,0,30,0,11,19,1,6,0,0,12,0
0,1,2,0,1,0,67,0,0,2,1,4,0,0,2,2,0,2,0,1,6,0,0,2,0,3,0,0,2,2,0,3,0,13,1,0,0,1,0,13,0,146,67,1,5,0,0,147,0
0,1,10,2,22,0,36,0,0,18,1,2,0,1,12,19,0,9,0,1,32,0,0,10,0,40,0,1,23,0,0,40,0,44,1,0,0,1,0,44,0,61,35,1,34,0,0,62,0
0,0,2,0,3,0,17,0,0,10,1,1,0,0,3,9,0,4,0,1,12,0,0,4,0,2,0,0,3,0,0,2,0,16,1,0,0,1,0,16,0,2,16,2,11,0,0,3,0
0,0,3,0,8,0,1,0,0,5,1,1,0,0,4,5,0,3,0,1,11,0,0,3,0,124,0,0,8,0,0,124,0,21,1,0,0,1,0,21,0,45,0,1,11,0,0,46,0
0,0,3,1,0,0,57,0,0,8,1,3,0,0,5,8,0,3,0,1,1,0,0,4,0,108,0,0,0,2,0,108,0,27,1,0,0,1,0,27,0,10,56,1,1,0,0,11,0
0,0,9,1,0,0,127,0,0,7,2,2,0,0,11,8,0,5,0,1,7,0,0,6,0,71,0,1,0,1,0,71,0,48,1,0,0,1,0,48,0,20,126,1,8,0,0,21,0
0,4,4,0,2,0,27,0,0,19,1,11,0,1,5,20,0,10,0,1,25,0,0,9,0,72,0,1,6,6,0,72,0,2,1,0,0,1,0,2,0,2,26,1,27,0,0,3,0
0,3,5,1,0,0,25,0,0,0,1,6,0,0,7,0,0,4,0,1,3,0,0,5,0,27,0,0,3,2,0,27,0,13,1,0,0,1,0,13,0,49,24,1,3,0,0,50,0
0,0,5,0,0,0,49,0,0,0,1,2,0,0,6,0,0,2,0,1,1,0,0,2,0,20,0,0,0,1,0,20,0,2,1,0,0,1,0,2,0,137,48,1,2,0,0,138,0
0,0,3,0,7,0,15,0,0,11,1,2,0,1,4,9,0,6,0,1,24,0,1,5,0,98,0,0,7,1,0,98,0,7,1,0,0,1,0,7,0,14,14,2,24,0,0,15,0
0,0,8,0,0,0,57,0,0,11,1,1,0,0,9,11,0,7,0,1,8,0,0,7,0,21,0,0,0,0,0,21,0,14,1,0,0,1,0,14,0,143,56,1,7,0,0,144,0
0,1,2,0,0,0,2,0,0,8,1,3,0,0,3,8,0,3,0,1,15,0,0,2,0,82,0,1,1,1,0,82,0,24,1,0,0,1,0,24,0,6,1,1,16,0,0,7,0
0,0,6,2,0,0,59,0,0,2,1,1,0,0,9,1,0,4,0,1,4,0,1,5,0,213,0,0,0,0,0,213,0,8,1,0,0,1,0,8,0,44,58,1,4,0,0,45,0
0,3,6,0,3,0,33,0,0,7,1,14,0,2,7,6,0,7,0,1,15,0,1,5,0,91,0,1,6,10,0,91,0,27,1,0,0,1,0,27,0,19,32,3,16,0,0,20,0
0,1,5,1,0,0,15,0,0,4,1,2,0,0,7,3,0,6,0,1,4,0,0,7,0,18,0,0,1,0,0,18,0,2,1,0,0,1,0,2,0,59,14,2,3,0,0,60,0
0,6,3,1,9,0,40,0,0,14,2,14,0,0,5,14,0,10,0,1,19,1,0,11,0,11,0,0,14,8,0,11,0,22,1,0,0,1,0,22,0,299,39,1,19,0,0,300,0
0,0,7,0,8,0,11,0,0,28,2,4,0,1,8,29,0,9,0,1,32,0,0,8,0,61,0,2,8,3,0,61,0,13,1,0,0,1,0,13,0,34,10,2,34,0,0,35,0
0,1,3,0,3,0,2,0,0,6,1,3,0,1,5,6,0,8,0,1,11,0,0,8,0,28,0,0,3,2,0,28,0,42,1,0,0,1,0,42,0,237,1,1,12,0,0,238,0
0,0,6,0,3,0,23,0,0,7,1,2,0,0,7,6,0,6,0,1,19,0,0,5,0,0,0,2,3,1,0,0,0,49,1,0,0,1,0,49,0,20,22,2,19,1,0,21,0
0,1,0,0,0,0,10,0,0,14,1,7,0,0,1,14,0,1,0,1,0,0,0,1,0,161,0,0,1,5,0,161,0,11,1,0,0,1,0,11,0,19,9,1,0,0,0,20,0
0,0,4,1,8,0,28,0,0,6,1,1,0,0,7,6,0,5,0,1,18,0,0,7,0,15,0,0,8,0,0,15,0,35,1,0,0,1,0,35,0,8,26,1,18,1,0,9,0
0,2,17,1,10,0,91,0,0,16,1,6,0,2,19,17,0,12,0,1,23,0,0,13,0,30,0,0,11,4,0,30,0,1,1,0,0,1,0,1,0,110,91,1,23,0,0,111,0
0,0,2,0,0,0,28,0,0,20,1,3,0,0,4,17,0,10,0,1,21,0,1,9,0,7,0,0,0,2,0,7,0,17,1,0,0,1,0,17,0,58,26,3,20,0,0,59,0
0,3,9,3,5,0,64,0,0,6,1,8,0,0,13,4,0,5,0,1,9,0,0,8,0,28,0,0,8,4,0,28,0,38,1,0,0,1,0,38,0,8,63,3,7,0,0,9,0
0,2,6,0,18,0,25,0,0,10,1,4,0,0,8,8,0,9,0,1,18,0,0,9,0,66,0,0,20,1,0,66,0,2,1,0,0,1,0,2,0,16,23,3,17,0,0,17,0
0,0,0,0,0,0,41,0,0,8,1,1,0,0,1,6,0,3,0,1,8,0,0,3,0,7,0,0,0,0,0,7,0,23,1,0,0,1,0,23,0,134,40,3,6,0,0,135,0
0,0,1,0,0,0,7,0,0,11,1,2,0,0,2,11,0,8,0,1,11,0,0,8,0,161,0,0,0,1,0,161,0,25,1,0,0,1,0,25,0,99,6,1,12,0,0,100,0
0,1,3,0,0,0,13,0,0,2,1,3,0,0,4,2,0,2,0,1,0,0,0,2,0,64,0,0,1,1,0,64,0,76,1,0,0,1,0,76,0,187,12,1,0,0,0,188,0
0,0,20,0,3,0,240,0,0,11,2,1,0,1,21,13,0,5,0,1,14,0,0,6,0,61,0,0,3,0,0,61,0,16,1,0,0,1,0,16,0,177,239,1,15,0,0,178,0
0,0,4,0,6,0,7,0,0,12,1,5,0,2,5,14,0,1,0,1,15,0,0,1,0,284,0,0,6,4,0,284,0,39,1,0,0,1,0,39,0,51,6,1,17,0,0,52,0
0,0,19,2,13,0,133,1,0,7,2,3,0,0,22,9,0,10,0,1,16,0,0,14,0,51,0,0,13,2,0,51,0,53,1,0,0,1,0,53,0,60,131,1,16,1,0,61,0
0,0,4,1,0,0,35,0,0,4,1,1,0,1,6,5,0,2,0,1,4,0,0,3,0,202,0,0,0,0,0,202,0,12,1,0,0,1,0,12,0,39,34,1,5,0,0,40,0
0,0,1,0,2,0,22,0,0,2,1,2,0,0,2,2,0,2,0,1,8,0,0,2,0,58,0,0,2,1,0,58,0,0,1,0,0,1,0,0,0,14,21,1,8,0,0,15,0
0,0,9,1,3,0,83,0,0,6,1,1,0,0,11,5,0,4,0,1,10,0,0,5,0,44,0,0,3,0,0,44,0,9,1,0,0,1,0,9,0,4,82,2,9,0,0,5,0
0,3,4,0,5,0,41,0,0,12,1,5,0,2,5,12,0,11,0,1,19,0,0,10,0,175,0,1,8,1,0,175,0,28,1,0,0,1,0,28,0,0,40,3,20,0,0,1,0
0,0,0,0,0,0,3,0,0,3,1,1,0,0,1,3,0,3,0,1,4,0,0,3,0,47,0,0,0,0,0,47,0,48,1,0,0,1,0,48,0,7,2,1,4,0,0,8,0
0,5,9,0,8,0,50,0,0,18,1,12,0,4,10,22,0,13,0,1,27,0,0,15,0,24,0,0,13,6,0,24,0,3,1,0,0,1,0,3,0,4,49,1,29,2,0,5,0
0,0,0,0,0,0,15,0,0,1,1,3,0,0,1,1,0,1,0,1,0,0,0,1,0,5,0,0,0,2,0,5,0,4,1,0,0,1,0,4,0,154,14,1,0,0,0,155,0
0,0,10,2,7,0,100,0,0,12,1,1,0,0,13,12,0,6,0,1,9,0,0,7,0,40,0,1,7,0,0,40,0,1,1,0,0,1,0,1,0,25,99,1,11,0,0,26,0
0,2,2,2,2,0,44,0,0,11,1,3,0,0,5,11,0,5,0,1,14,0,0,7,0,55,0,0,4,0,0,55,0,16,1,0,0,1,0,16,0,47,43,1,14,0,0,48,0
0,0,10,2,0,0,98,0,0,16,1,2,0,0,13,16,0,11,0,1,29,0,0,13,0,159,0,0,0,1,0,159,0,32,1,0,0,1,0,32,0,24,97,1,29,0,0,25,0
0,1,5,0,3,0,88,0,0,4,1,3,0,0,6,4,0,2,0,1,3,0,0,2,0,26,0,0,4,1,0,26,0,7,1,0,0,1,0,7,0,34,87,1,3,0,0,35,0
0,0,5,0,0,0,62,0,0,3,1,5,0,0,6,3,0,4,0,1,3,0,0,4,0,49,0,0,0,4,0,49,0,0,1,0,0,1,0,0,0,27,61,1,3,0,0,28,0
0,2,5,0,11,0,17,0,0,11,2,4,0,1,5,11,0,7,0,1,16,0,1,6,0,7,0,1,13,1,0,7,0,3,1,0,0,1,0,3,0,70,17,3,15,0,0,71,0
0,0,4,1,1,0,44,0,0,10,1,1,0,0,6,10,0,7,0,1,26,0,0,7,0,85,0,1,1,0,0,85,0,5,1,0,0,1,0,5,0,90,43,1,27,0,0,91,0
0,2,1,0,0,0,8,0,0,10,1,6,0,1,2,10,0,6,0,1,28,0,0,6,0,209,0,0,2,3,0,209,0,30,1,0,0,1,0,30,0,110,7,2,28,0,0,111,0
0,0,1,0,0,0,12,0,0,2,1,1,0,0,2,2,0,1,0,1,0,0,0,1,0,39,0,0,0,0,0,39,0,48,1,0,0,1,0,48,0,10,11,1,1,0,0,11,0
0,1,0,1,0,0,14,0,0,1,1,4,0,0,2,1,0,2,0,1,5,0,0,3,0,250,0,0,1,2,0,250,0,50,1,0,0,1,0,50,0,9,13,1,4,0,0,10,0
0,0,26,10,0,0,331,0,0,2,1,1,0,0,37,1,0,14,0,1,2,0,0,24,0,140,0,0,0,0,0,140,0,17,1,0,0,1,0,17,0,118,330,2,1,0,0,119,0
0,2,7,0,3,0,65,0,0,7,1,7,0,0,7,7,0,5,0,1,11,1,0,5,0,22,0,0,5,4,0,22,0,5,1,0,0,1,0,5,0,12,64,1,10,1,0,13,0
0,2,2,0,0,0,2,0,0,3,1,4,0,0,3,3,0,4,0,1,4,0,0,4,0,378,0,0,2,1,0,378,0,6,1,0,0,1,0,6,0,266,1,1,4,0,0,267,0
0,2,12,4,5,0,50,0,0,26,2,4,0,0,18,26,0,19,0,1,33,0,1,24,0,104,0,0,6,2,0,104,0,33,1,0,0,1,0,33,0,32,49,1,32,1,0,33,0
0,2,3,0,10,0,21,0,0,9,1,3,0,1,4,10,0,3,0,1,5,0,0,3,0,7,0,0,12,0,0,7,0,28,1,0,0,1,0,28,0,23,20,1,6,0,0,24,0
0,3,9,1,4,0,77,0,0,7,1,4,0,0,11,7,0,7,0,1,10,0,0,7,0,97,0,1,7,0,0,97,0,0,1,0,0,1,0,0,0,38,76,1,12,0,0,39,0
0,0,8,0,12,0,19,0,0,36,1,1,0,2,9,34,0,10,0,1,62,0,1,9,0,60,0,0,12,0,0,60,0,26,1,0,0,1,0,26,0,24,18,3,62,0,0,25,0
0,0,5,0,4,0,13,0,0,13,1,4,0,0,6,13,0,12,0,1,19,0,0,12,0,6,0,0,4,3,0,6,0,1,1,0,0,1,0,1,0,30,12,1,19,0,0,31,0
0,0,2,0,0,0,41,0,0,7,1,2,0,0,3,7,0,1,0,1,3,0,0,1,0,56,0,0,0,1,0,56,0,15,1,0,0,1,0,15,0,0,40,1,3,0,0,1,0
